,Unnamed: 0,Year,Month,RF_mm,RF_in,datetime
1216,1216,2021.0,May,178.7900124015389,7.038976866202319,2021-05-01
1217,1217,2021.0,June,87.29639430622478,3.4368659175679053,2021-06-01
1218,1218,2021.0,July,250.8504273970049,9.87600107862224,2021-07-01
1219,1219,2021.0,August,196.27463221287988,7.727347724916531,2021-08-01
1220,1220,2021.0,September,214.37099624466111,8.439803001758312,2021-09-01
1221,1221,2021.0,October,317.1318558913011,12.4855061374528,2021-10-01
1222,1222,2021.0,November,110.4233179616404,4.347374722899229,2021-11-01
1223,1223,2021.0,December,610.8943914057135,24.050960291563523,2021-12-01
1224,1224,2022.0,January,40.04047410566728,1.5763966183333575,2022-01-01
1225,1225,2022.0,February,84.6939459161444,3.3344073195332444,2022-02-01
1226,1226,2022.0,March,134.29497347821246,5.287203680244585,2022-03-01
1227,1227,2022.0,April,309.2056874704885,12.173452262617658,2022-04-01
1228,1228,2022.0,May,186.0583809653481,7.325133108871975,2022-05-01
1229,1229,2022.0,June,194.97920788775437,7.676346767234423,2022-06-01
